display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,postings
0,0,Agbiosciences Total,,,00,000,21780,Evansville MSA,2023,000000,,0.0,0.0,2818.3
0,0,Agbiosciences Total,,,00,000,45460,Terre Haute MSA,2020,000000,,0.0,0.0,482.3
0,0,Agbiosciences Total,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,0.0,0.0,753.3600000000001
0,0,Agbiosciences Total,,,18,000,00000,Indiana,2020,000000,,0.0,0.0,43892.60000000002
0,0,Agbiosciences Total,,,00,000,29020,Kokomo MSA,2022,000000,,0.0,0.0,184.34
0,0,Agbiosciences Total,,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,0.0,0.0,646.72
0,0,Agbiosciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,0.0,0.0,19063.1
0,0,Agbiosciences Total,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,0.0,0.0,1400.6999999999998
0,0,Agbiosciences Total,,,00,000,29020,Kokomo MSA,2020,000000,,0.0,0.0,254.5
0,0,Agbiosciences Total,,,00,000,23060,Fort Wayne MSA,2021,000000,,0.0,0.0,4035.7599999999998
0,0,Agbiosciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0.0,0.0,73852.68000000001
0,0,Agbiosciences Total,,,00,000,45460,Terre Haute MSA,2023,000000,,0.0,0.0,1002.9600000000003
0,0,Agbiosciences Total,,,00,000,23060,Fort Wayne MSA,2023,000000,,0.0,0.0,2677.5600000000004
0,0,Agbiosciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,0.0,0.0,2348.4999999999995
0,0,Agbiosciences Total,,,00,000,29020,Kokomo MSA,2021,000000,,0.0,0.0,413.22
0,0,Agbiosciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,0.0,0.0,1380.82
0,0,Agbiosciences Total,,,00,000,21780,Evansville MSA,2019,000000,,0.0,0.0,2073.6400000000003
0,0,Agbiosciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0.0,0.0,109070.44
0,0,Agbiosciences Total,,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,0.0,0.0,18557.160000000003
0,0,Agbiosciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,0.0,0.0,919.34
0,0,Agbiosciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,0.0,0.0,1860.64
0,0,Agbiosciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2019,000000,,0.0,0.0,20312.539999999997
0,0,Agbiosciences Total,,,00,000,29020,Kokomo MSA,2019,000000,,0.0,0.0,184.01999999999998
0,0,Agbiosciences Total,,,18,000,00000,Indiana,2021,000000,,0.0,0.0,63843.48
0,0,Agbiosciences Total,,,00,000,34620,Muncie MSA,2020,000000,,0.0,0.0,293.94
0,0,Agbiosciences Total,,,00,000,18020,Columbus MSA,2021,000000,,0.0,0.0,403.06
0,0,Agbiosciences Total,,,00,000,18020,Columbus MSA,2020,000000,,0.0,0.0,374.6
0,0,Agbiosciences Total,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,0.0,0.0,13482.98
0,0,Agbiosciences Total,,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,0.0,0.0,826.1800000000001
0,0,Agbiosciences Total,,,0,000,00000,United States,2019,000000,,0.0,0.0,1875487.9
0,0,Agbiosciences Total,,,00,000,18020,Columbus MSA,2019,000000,,0.0,0.0,450.93999999999994
0,0,Agbiosciences Total,,,00,000,21780,Evansville MSA,2020,000000,,0.0,0.0,2146.1
0,0,Agbiosciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,0.0,0.0,2734.98
0,0,Agbiosciences Total,,,18,000,00000,Indiana,2022,000000,,0.0,0.0,65013.48000000001
0,0,Agbiosciences Total,,,00,000,14020,Bloomington MSA,2019,000000,,0.0,0.0,689.0799999999999
0,0,Agbiosciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,0.0,0.0,1679.04
0,0,Agbiosciences Total,,,18,000,00000,Indiana,2019,000000,,0.0,0.0,42335.38
0,0,Agbiosciences Total,,,0,000,00000,United States,2023,000000,,0.0,0.0,2191966.0200000005
0,0,Agbiosciences Total,,,0,000,00000,United States,2020,000000,,0.0,0.0,1839645.7
0,0,Agbiosciences Total,,,00,000,18020,Columbus MSA,2022,000000,,0.0,0.0,160.14000000000001
0,0,Agbiosciences Total,,,00,000,21780,Evansville MSA,2021,000000,,0.0,0.0,2884.0000000000005
0,0,Agbiosciences Total,,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,0.0,0.0,306.9
0,0,Agbiosciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0.0,0.0,109309.77999999997
0,0,Agbiosciences Total,,,00,000,17140,Cincinnati MSA,2022,000000,,0.0,0.0,27130.2
0,0,Agbiosciences Total,,,00,000,14020,Bloomington MSA,2021,000000,,0.0,0.0,1260.3000000000002
0,0,Agbiosciences Total,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0.0,0.0,1075.6399999999999
0,0,Agbiosciences Total,,,00,000,23060,Fort Wayne MSA,2019,000000,,0.0,0.0,2569.2
0,0,Agbiosciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0.0,0.0,80196.77999999998
0,0,Agbiosciences Total,,,00,000,17140,Cincinnati MSA,2020,000000,,0.0,0.0,19450.72
0,0,Agbiosciences Total,,,00,000,34620,Muncie MSA,2021,000000,,0.0,0.0,627.36
0,0,Agbiosciences Total,,,00,000,23060,Fort Wayne MSA,2020,000000,,0.0,0.0,3097.4199999999996
0,0,Agbiosciences Total,,,00,000,17140,Cincinnati MSA,2021,000000,,0.0,0.0,24285.52
0,0,Agbiosciences Total,,,00,000,17140,Cincinnati MSA,2019,000000,,0.0,0.0,17090.4
0,0,Agbiosciences Total,,,00,000,21140,Elkhart-Goshen MSA,2019,000000,,0.0,0.0,470.2200000000001
0,0,Agbiosciences Total,,,00,000,21780,Evansville MSA,2022,000000,,0.0,0.0,2902.0999999999985
0,0,Agbiosciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,2019,000000,,0.0,0.0,981.4799999999998
0,0,Agbiosciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,0.0,0.0,893.78
