display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,postings
0,0,Life Sciences Total,,,0,000,00000,United States,2023,000000,,0,0,2085104.5880000002
0,0,Life Sciences Total,,,00,000,34620,Muncie MSA,2023,000000,,0,0,406.96499999999986
0,0,Life Sciences Total,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,0,0,446.1950000000001
0,0,Life Sciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,0,0,647.0329999999999
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,0,0,282.84399999999994
0,0,Life Sciences Total,,,00,000,33140,Michigan City-La Porte MSA,2019,000000,,0,0,203.19900000000004
0,0,Life Sciences Total,,,00,000,34620,Muncie MSA,2020,000000,,0,0,296.18199999999996
0,0,Life Sciences Total,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,0,0,6619.333
0,0,Life Sciences Total,,,00,000,45460,Terre Haute MSA,2022,000000,,0,0,386.72399999999993
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,0,0,1293.3029999999999
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,10267.525
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,16028.996999999998
0,0,Life Sciences Total,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,0,0,9161.037000000004
0,0,Life Sciences Total,,,00,000,34620,Muncie MSA,2021,000000,,0,0,245.79399999999998
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,62028.573
0,0,Life Sciences Total,,,00,000,45460,Terre Haute MSA,2020,000000,,0,0,673.2459999999999
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,3114.3150000000005
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,0,0,2597.25
0,0,Life Sciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,0,0,918.2440000000003
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,0,0,3781.1810000000005
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,98935.13899999997
