display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,asian,black,hawaiian,hispanic,white,aian,diversity,two_or_more
0,0,Tech Total,,,0,000,00000,United States,2019,000000,,0,0,946985.5712203421,435264.30918586405,8398.60942611798,521773.537166554,3502438.55048968,14692.085917381097,14.816871279435,90103.576972663
0,0,Tech Total,,,0,000,00000,United States,2020,000000,,0,0,957560.3992030672,434971.4453147881,8525.64949146861,529624.341939533,3480404.1995061804,14817.8160584325,15.035618999676998,96298.9177409629
0,0,Tech Total,,,0,000,00000,United States,2021,000000,,0,0,987362.261930864,454769.594901072,8897.172746115639,550825.3159480208,3550713.886703879,14949.120374655702,15.301336105498,104129.52111519652
0,0,Tech Total,,,0,000,00000,United States,2022,000000,,0,0,1063467.715630094,498337.881565687,9728.487984454678,609611.5240848099,3723668.61854159,16215.677286699602,15.736846217286004,116839.24892795002
0,0,Tech Total,,,0,000,00000,United States,2023,000000,,0,0,1084804.9647858252,495999.15552407695,9915.65156167315,622699.12291577,3696080.37256908,16693.3810225911,15.962646777565006,118998.58978636
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2019,000000,,0,0,80.118837899184,34.308733563317,0.0,25.719186470324,1233.1931091741612,1.78977463618,154.12470859322198,12.188176024059999
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,74.948513319815,29.219309868723,0.0,27.540757307852,1152.5002997350161,1.02086423984,145.295921296901,12.566476560759
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,74.12479006509803,40.24470231682599,0.0,31.812089831882,1092.78776253332,0.577275692117,160.434062931268,13.675205025406001
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2022,000000,,0,0,84.412589053757,54.22474568885399,0.0,33.55463743052,1028.3772021908248,0.0,191.002023237877,18.810051064744002
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,83.427444394697,50.198668940839,0.0,31.353413342515,1021.109020427826,0.635294088662,173.42821246825403,7.813391701521
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,0,0,29035.92877804611,12732.259818673409,127.20837116521595,16442.39537369279,95656.46369990616,204.46316609098,60343.26458410068,1801.0090764539902
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,27941.465030587937,12167.685984686419,127.687886434901,15923.40068014759,93426.71881282171,198.69361723358705,58146.598495901526,1787.6652967726097
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,27678.062299924663,11564.495361605954,128.141857999274,15649.409169153812,91255.86636236614,195.05070128955597,57000.05249139057,1784.893101454041
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,28089.99050866931,12375.247666151463,133.79093495465497,16768.317144144203,91533.05783972536,208.360823861629,59517.4490552749,1941.741977515559
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,27389.2363722623,11472.21363965003,137.583665290426,16715.8240952798,88470.10423804405,215.66758346723103,57901.382803401386,1970.85744742514
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2019,000000,,0,0,2785.11519692575,1927.6270096659505,18.634993912312,632.0870665815991,21945.384035302683,39.921091436605,5702.821588767891,299.436230242866
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,2700.045381986927,1947.6610592047323,14.889762839419,687.5039810942212,22050.276736938416,39.900014600343,5704.311186701141,314.310986984907
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,2607.3862048924425,1981.8859340768802,18.084076668244002,670.7956317840978,22490.334069338736,42.319810791335996,5649.8561601706,329.384501963376
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,2538.6089837496156,1992.564401468814,17.2905246722,712.3345304774238,22807.28626757893,41.270884557047005,5650.445428532415,348.37610360974895
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,2443.5395737174294,1888.247280400427,16.341348288389998,725.1397715198739,22410.413273519513,38.866772150864,5451.9494704867375,339.814724408025
0,0,Tech Total,,,00,000,18020,Columbus MSA,2019,000000,,0,0,280.917380267118,27.665033108327904,1.15815238129,32.709915954623,612.6562012487941,2.143617638362,348.2770247980879,3.682925447861
0,0,Tech Total,,,00,000,18020,Columbus MSA,2020,000000,,0,0,292.552514997,27.806317659017,1.16139177916,33.1139087841,620.191028704715,1.07993689388,360.93228515677004,5.218215044041999
