display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,NAICS,naics_title,Year,group_by_sort,sort,wages
0,0,Tech Total,,,0,000,00000,United States,000000,,2019,0,0,142868.9886495532
0,0,Tech Total,,,0,000,00000,United States,000000,,2020,0,0,152025.64060095107
0,0,Tech Total,,,0,000,00000,United States,000000,,2021,0,0,169037.60740367952
0,0,Tech Total,,,0,000,00000,United States,000000,,2022,0,0,166176.72875970814
0,0,Tech Total,,,0,000,00000,United States,000000,,2023,0,0,174943.2104522197
0,0,Tech Total,,,00,000,14020,Bloomington MSA,000000,,2019,0,0,84270.79788543312
0,0,Tech Total,,,00,000,14020,Bloomington MSA,000000,,2020,0,0,93156.68562166608
0,0,Tech Total,,,00,000,14020,Bloomington MSA,000000,,2021,0,0,91894.73765553438
0,0,Tech Total,,,00,000,14020,Bloomington MSA,000000,,2022,0,0,102270.25457302996
0,0,Tech Total,,,00,000,14020,Bloomington MSA,000000,,2023,0,0,102845.81643422108
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2019,0,0,131250.13316085254
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2020,0,0,140554.30855863084
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2021,0,0,153379.99397503486
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2022,0,0,153567.67340062192
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2023,0,0,159476.27845330237
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,000000,,2019,0,0,108700.69040056157
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,000000,,2020,0,0,112089.30521584307
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,000000,,2021,0,0,122878.65307931894
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,000000,,2022,0,0,126721.34293353106
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,000000,,2023,0,0,132515.45662816102
0,0,Tech Total,,,00,000,18020,Columbus MSA,000000,,2019,0,0,87566.65921590333
0,0,Tech Total,,,00,000,18020,Columbus MSA,000000,,2020,0,0,85837.47286871134
0,0,Tech Total,,,00,000,18020,Columbus MSA,000000,,2021,0,0,93347.1050137596
0,0,Tech Total,,,00,000,18020,Columbus MSA,000000,,2022,0,0,102966.92833265672
0,0,Tech Total,,,00,000,18020,Columbus MSA,000000,,2023,0,0,107298.17471506586
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2019,0,0,64864.07712322936
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2020,0,0,65557.87429248523
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2021,0,0,72014.87257464087
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2022,0,0,75252.18020193065
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2023,0,0,78726.64784588345
0,0,Tech Total,,,00,000,21780,Evansville MSA,000000,,2019,0,0,91575.50524165342
0,0,Tech Total,,,00,000,21780,Evansville MSA,000000,,2020,0,0,90103.37648722513
0,0,Tech Total,,,00,000,21780,Evansville MSA,000000,,2021,0,0,98540.2040513212
0,0,Tech Total,,,00,000,21780,Evansville MSA,000000,,2022,0,0,103636.45788681484
0,0,Tech Total,,,00,000,21780,Evansville MSA,000000,,2023,0,0,111538.77473534686
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,000000,,2019,0,0,94758.44193152986
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,000000,,2020,0,0,97462.87836921297
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,000000,,2021,0,0,98589.10694122262
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,000000,,2022,0,0,103677.9338508896
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,000000,,2023,0,0,103900.36711684962
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2019,0,0,111071.66709444777
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2020,0,0,114923.69621013067
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2021,0,0,123842.9588447322
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2022,0,0,127233.21831932967
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2023,0,0,132415.44402183214
0,0,Tech Total,,,00,000,29020,Kokomo MSA,000000,,2019,0,0,79315.80853804751
0,0,Tech Total,,,00,000,29020,Kokomo MSA,000000,,2020,0,0,81479.63201493224
0,0,Tech Total,,,00,000,29020,Kokomo MSA,000000,,2021,0,0,85353.80855697545
0,0,Tech Total,,,00,000,29020,Kokomo MSA,000000,,2022,0,0,92731.68034436359
0,0,Tech Total,,,00,000,29020,Kokomo MSA,000000,,2023,0,0,92410.69337598575
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2019,0,0,83019.44519475603
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2020,0,0,84188.30808695794
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2021,0,0,91889.31579529104
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2022,0,0,94220.23402404765
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2023,0,0,97543.1690299208
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2019,0,0,95649.23354341603
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2020,0,0,96182.85458308636
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2021,0,0,105037.51035094984
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2022,0,0,108078.32253493137
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2023,0,0,114749.23240908684
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,000000,,2019,0,0,57077.703276453205
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,000000,,2020,0,0,63495.797859175014
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,000000,,2021,0,0,128436.60861269254
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,000000,,2022,0,0,78815.02187990434
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,000000,,2023,0,0,83414.8507792645
0,0,Tech Total,,,00,000,34620,Muncie MSA,000000,,2019,0,0,99653.03860804034
0,0,Tech Total,,,00,000,34620,Muncie MSA,000000,,2020,0,0,75185.91655482778
0,0,Tech Total,,,00,000,34620,Muncie MSA,000000,,2021,0,0,78845.06048595817
0,0,Tech Total,,,00,000,34620,Muncie MSA,000000,,2022,0,0,80160.02502860063
0,0,Tech Total,,,00,000,34620,Muncie MSA,000000,,2023,0,0,85568.00034487084
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2019,0,0,73657.91401331036
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2020,0,0,77471.07853554816
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,0,0,84823.70624564264
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2022,0,0,84376.30927006349
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2023,0,0,92603.12106319598
0,0,Tech Total,,,00,000,45460,Terre Haute MSA,000000,,2019,0,0,71715.6595812075
0,0,Tech Total,,,00,000,45460,Terre Haute MSA,000000,,2020,0,0,75004.80540198651
0,0,Tech Total,,,00,000,45460,Terre Haute MSA,000000,,2021,0,0,81186.96606627328
0,0,Tech Total,,,00,000,45460,Terre Haute MSA,000000,,2022,0,0,82758.86024606315
0,0,Tech Total,,,00,000,45460,Terre Haute MSA,000000,,2023,0,0,82083.82906360213
0,0,Tech Total,,,18,000,00000,Indiana,000000,,2019,0,0,100028.65222599707
0,0,Tech Total,,,18,000,00000,Indiana,000000,,2020,0,0,103439.52504184269
0,0,Tech Total,,,18,000,00000,Indiana,000000,,2021,0,0,111726.14403551577
0,0,Tech Total,,,18,000,00000,Indiana,000000,,2022,0,0,115815.86309651042
0,0,Tech Total,,,18,000,00000,Indiana,000000,,2023,0,0,120371.82939065844
1,1,IT/Tech Services,,,0,000,00000,United States,000000,,2019,1,1,141189.6811860566
1,1,IT/Tech Services,,,0,000,00000,United States,000000,,2020,1,1,148912.77582210058
1,1,IT/Tech Services,,,0,000,00000,United States,000000,,2021,1,1,163116.21757062804
