display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,NAICS,naics_title,Year,group_by_sort,sort,wages
0,0,Life Sciences Total,,,0,000,00000,United States,000000,,2019,0,0,137660.24031483306
0,0,Life Sciences Total,,,0,000,00000,United States,000000,,2020,0,0,146409.90397129892
0,0,Life Sciences Total,,,0,000,00000,United States,000000,,2021,0,0,152503.6150560246
0,0,Life Sciences Total,,,0,000,00000,United States,000000,,2022,0,0,154871.6500396204
0,0,Life Sciences Total,,,0,000,00000,United States,000000,,2023,0,0,160705.18663871227
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,000000,,2019,0,0,79366.21643312517
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,000000,,2020,0,0,81754.12901526972
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,000000,,2021,0,0,92552.74022023978
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,000000,,2022,0,0,90594.76205656663
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,000000,,2023,0,0,95161.1219856067
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2019,0,0,170117.63834727884
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2020,0,0,171664.06875858115
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2021,0,0,178686.13969971027
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2022,0,0,185592.5423687908
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2023,0,0,191122.48378410356
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,000000,,2019,0,0,106974.68189687966
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,000000,,2020,0,0,115177.16598469057
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,000000,,2021,0,0,123208.34526117115
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,000000,,2022,0,0,127310.95265104374
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,000000,,2023,0,0,131317.62311407016
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,000000,,2019,0,0,83592.68495169669
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,000000,,2020,0,0,81786.08008229996
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,000000,,2021,0,0,77678.54088751796
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,000000,,2022,0,0,77986.60820847284
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,000000,,2023,0,0,77059.95377763882
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2019,0,0,89745.78489011513
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2020,0,0,85434.36332268172
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2021,0,0,83978.36780919401
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2022,0,0,88319.34606787206
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2023,0,0,166166.39104482063
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,000000,,2019,0,0,95561.82031867105
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,000000,,2020,0,0,107971.39531989497
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,000000,,2021,0,0,108537.33577517042
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,000000,,2022,0,0,133082.0991864848
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,000000,,2023,0,0,135853.05264025004
0,0,Life Sciences Total,,,00,000,23060,Fort Wayne MSA,000000,,2019,0,0,77359.31911534445
0,0,Life Sciences Total,,,00,000,23060,Fort Wayne MSA,000000,,2020,0,0,78250.62607876273
0,0,Life Sciences Total,,,00,000,23060,Fort Wayne MSA,000000,,2021,0,0,83984.1040221537
0,0,Life Sciences Total,,,00,000,23060,Fort Wayne MSA,000000,,2022,0,0,95243.99469570744
0,0,Life Sciences Total,,,00,000,23060,Fort Wayne MSA,000000,,2023,0,0,97671.17345763335
0,0,Life Sciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2019,0,0,169049.00321541433
0,0,Life Sciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2020,0,0,174078.01571438593
0,0,Life Sciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2021,0,0,173367.04501594056
0,0,Life Sciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2022,0,0,173313.8719385445
0,0,Life Sciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2023,0,0,186014.0936464205
0,0,Life Sciences Total,,,00,000,29020,Kokomo MSA,000000,,2019,0,0,52755.51392604025
0,0,Life Sciences Total,,,00,000,29020,Kokomo MSA,000000,,2020,0,0,59007.16136440323
0,0,Life Sciences Total,,,00,000,29020,Kokomo MSA,000000,,2021,0,0,60870.52726655222
0,0,Life Sciences Total,,,00,000,29020,Kokomo MSA,000000,,2022,0,0,61868.169358888095
0,0,Life Sciences Total,,,00,000,29020,Kokomo MSA,000000,,2023,0,0,68362.86675045267
0,0,Life Sciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2019,0,0,108495.29705147228
0,0,Life Sciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2020,0,0,108175.71351753379
0,0,Life Sciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2021,0,0,111018.37779920468
0,0,Life Sciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2022,0,0,114826.86346226945
0,0,Life Sciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2023,0,0,117598.54183569895
0,0,Life Sciences Total,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2019,0,0,106819.15589012015
0,0,Life Sciences Total,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2020,0,0,107970.79701683155
0,0,Life Sciences Total,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2021,0,0,108983.59689893648
0,0,Life Sciences Total,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2022,0,0,112608.08861600264
0,0,Life Sciences Total,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2023,0,0,134656.61393193045
0,0,Life Sciences Total,,,00,000,33140,Michigan City-La Porte MSA,000000,,2019,0,0,64064.78959909955
0,0,Life Sciences Total,,,00,000,33140,Michigan City-La Porte MSA,000000,,2020,0,0,70473.44031508217
0,0,Life Sciences Total,,,00,000,33140,Michigan City-La Porte MSA,000000,,2021,0,0,71517.82240959095
0,0,Life Sciences Total,,,00,000,33140,Michigan City-La Porte MSA,000000,,2022,0,0,80872.11074984081
0,0,Life Sciences Total,,,00,000,33140,Michigan City-La Porte MSA,000000,,2023,0,0,82129.33853971923
0,0,Life Sciences Total,,,00,000,34620,Muncie MSA,000000,,2019,0,0,79215.03795439244
0,0,Life Sciences Total,,,00,000,34620,Muncie MSA,000000,,2020,0,0,73066.97239992309
0,0,Life Sciences Total,,,00,000,34620,Muncie MSA,000000,,2021,0,0,71316.17481158378
0,0,Life Sciences Total,,,00,000,34620,Muncie MSA,000000,,2022,0,0,60835.61278003437
0,0,Life Sciences Total,,,00,000,34620,Muncie MSA,000000,,2023,0,0,75066.15137871512
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2019,0,0,89378.74654844531
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2020,0,0,95276.12048831141
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,0,0,99762.93692838689
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2022,0,0,104768.18819433001
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2023,0,0,111099.82503052194
0,0,Life Sciences Total,,,00,000,45460,Terre Haute MSA,000000,,2019,0,0,107526.47389307595
0,0,Life Sciences Total,,,00,000,45460,Terre Haute MSA,000000,,2020,0,0,106830.93166887767
0,0,Life Sciences Total,,,00,000,45460,Terre Haute MSA,000000,,2021,0,0,97965.67976060553
0,0,Life Sciences Total,,,00,000,45460,Terre Haute MSA,000000,,2022,0,0,106668.93938938083
0,0,Life Sciences Total,,,00,000,45460,Terre Haute MSA,000000,,2023,0,0,104821.99331896786
0,0,Life Sciences Total,,,18,000,00000,Indiana,000000,,2019,0,0,129687.54714283606
0,0,Life Sciences Total,,,18,000,00000,Indiana,000000,,2020,0,0,134353.18436764268
0,0,Life Sciences Total,,,18,000,00000,Indiana,000000,,2021,0,0,137126.06499585698
0,0,Life Sciences Total,,,18,000,00000,Indiana,000000,,2022,0,0,139138.05877296173
0,0,Life Sciences Total,,,18,000,00000,Indiana,000000,,2023,0,0,148688.5070772028
1,1,Ag/Bio,,,0,000,00000,United States,000000,,2019,1,1,109196.59501714878
1,1,Ag/Bio,,,0,000,00000,United States,000000,,2020,1,1,115740.82485063517
1,1,Ag/Bio,,,0,000,00000,United States,000000,,2021,1,1,118976.5853522598
1,1,Ag/Bio,,,0,000,00000,United States,000000,,2022,1,1,129990.06890203775
1,1,Ag/Bio,,,0,000,00000,United States,000000,,2023,1,1,129707.6264824923
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,000000,,2019,1,1,64269.4795852
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,000000,,2020,1,1,69076.4924365
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,000000,,2021,1,1,90315.94035494908
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,000000,,2022,1,1,0.0
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,000000,,2023,1,1,0.0
1,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2019,1,1,148339.8662498954
1,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2020,1,1,156596.44324987562
1,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2021,1,1,157013.01052217383
1,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2022,1,1,177182.7173951082
1,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2023,1,1,177735.33053999365
1,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,000000,,2019,1,1,99445.50756413047
1,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,000000,,2020,1,1,121350.15808447816
1,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,000000,,2021,1,1,148180.4463356499
1,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,000000,,2022,1,1,128326.69917841823
1,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,000000,,2023,1,1,133755.60572755957
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,000000,,2019,1,1,0.0
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,000000,,2020,1,1,54628.6786879
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,000000,,2021,1,1,68825.0166193
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,000000,,2022,1,1,69072.727592
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,000000,,2023,1,1,41523.7735389
1,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,000000,,2019,1,1,138584.217934
1,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,000000,,2020,1,1,143562.693118
1,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,000000,,2021,1,1,145773.105721
1,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,000000,,2022,1,1,148354.771113
1,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,000000,,2023,1,1,112276.148982
1,1,Ag/Bio,,,00,000,21780,Evansville MSA,000000,,2019,1,1,112904.52098072635
1,1,Ag/Bio,,,00,000,21780,Evansville MSA,000000,,2020,1,1,121500.83076724145
1,1,Ag/Bio,,,00,000,21780,Evansville MSA,000000,,2021,1,1,123728.10930573648
1,1,Ag/Bio,,,00,000,21780,Evansville MSA,000000,,2022,1,1,109672.97213308669
1,1,Ag/Bio,,,00,000,21780,Evansville MSA,000000,,2023,1,1,99337.61014677469
1,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,000000,,2019,1,1,83827.12672809696
1,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,000000,,2020,1,1,85106.77861122513
1,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,000000,,2021,1,1,43134.51406721695
1,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,000000,,2022,1,1,64168.77416966804
1,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,000000,,2023,1,1,91061.07545481392
1,1,Ag/Bio,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2019,1,1,102088.77695274554
1,1,Ag/Bio,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2020,1,1,106745.72558918216
1,1,Ag/Bio,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2021,1,1,105626.23535388403
1,1,Ag/Bio,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2022,1,1,114248.1765490593
1,1,Ag/Bio,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2023,1,1,112748.68966261599
1,1,Ag/Bio,,,00,000,29020,Kokomo MSA,000000,,2019,1,1,0.0
1,1,Ag/Bio,,,00,000,29020,Kokomo MSA,000000,,2020,1,1,0.0
1,1,Ag/Bio,,,00,000,29020,Kokomo MSA,000000,,2021,1,1,0.0
1,1,Ag/Bio,,,00,000,29020,Kokomo MSA,000000,,2022,1,1,0.0
1,1,Ag/Bio,,,00,000,29020,Kokomo MSA,000000,,2023,1,1,0.0
1,1,Ag/Bio,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2019,1,1,106184.41968313049
1,1,Ag/Bio,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2020,1,1,118187.94682256441
1,1,Ag/Bio,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2021,1,1,105097.98819874198
1,1,Ag/Bio,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2022,1,1,127706.58257079487
1,1,Ag/Bio,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2023,1,1,121795.41855116001
1,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2019,1,1,80970.71419930381
1,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2020,1,1,85817.90936922358
1,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2021,1,1,100577.44820260201
1,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2022,1,1,116191.39030143918
1,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2023,1,1,111134.2327808167
1,1,Ag/Bio,,,00,000,33140,Michigan City-La Porte MSA,000000,,2019,1,1,0.0
1,1,Ag/Bio,,,00,000,33140,Michigan City-La Porte MSA,000000,,2020,1,1,0.0
1,1,Ag/Bio,,,00,000,33140,Michigan City-La Porte MSA,000000,,2021,1,1,0.0
1,1,Ag/Bio,,,00,000,33140,Michigan City-La Porte MSA,000000,,2022,1,1,0.0
1,1,Ag/Bio,,,00,000,33140,Michigan City-La Porte MSA,000000,,2023,1,1,0.0
1,1,Ag/Bio,,,00,000,34620,Muncie MSA,000000,,2019,1,1,0.0
1,1,Ag/Bio,,,00,000,34620,Muncie MSA,000000,,2020,1,1,0.0
1,1,Ag/Bio,,,00,000,34620,Muncie MSA,000000,,2021,1,1,0.0
1,1,Ag/Bio,,,00,000,34620,Muncie MSA,000000,,2022,1,1,0.0
1,1,Ag/Bio,,,00,000,34620,Muncie MSA,000000,,2023,1,1,0.0
1,1,Ag/Bio,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2019,1,1,77758.9656814
1,1,Ag/Bio,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2020,1,1,0.0
1,1,Ag/Bio,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,1,1,0.0
1,1,Ag/Bio,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2022,1,1,0.0
1,1,Ag/Bio,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2023,1,1,0.0
1,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,000000,,2019,1,1,102172.046385
1,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,000000,,2020,1,1,89088.5075679
1,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,000000,,2021,1,1,91168.3631766
1,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,000000,,2022,1,1,259392.643276
1,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,000000,,2023,1,1,119284.209164
1,1,Ag/Bio,,,18,000,00000,Indiana,000000,,2019,1,1,98418.98935555556
1,1,Ag/Bio,,,18,000,00000,Indiana,000000,,2020,1,1,107585.37229602809
1,1,Ag/Bio,,,18,000,00000,Indiana,000000,,2021,1,1,106343.73141060965
1,1,Ag/Bio,,,18,000,00000,Indiana,000000,,2022,1,1,111510.75275782708
1,1,Ag/Bio,,,18,000,00000,Indiana,000000,,2023,1,1,114553.14040739519
1,2,Pharma,,,0,000,00000,United States,000000,,2019,1,1,155092.47559351404
1,2,Pharma,,,0,000,00000,United States,000000,,2020,1,1,162714.06392277096
1,2,Pharma,,,0,000,00000,United States,000000,,2021,1,1,161963.40312584728
1,2,Pharma,,,0,000,00000,United States,000000,,2022,1,1,165639.91072153178
1,2,Pharma,,,0,000,00000,United States,000000,,2023,1,1,169548.97922647337
1,2,Pharma,,,00,000,14020,Bloomington MSA,000000,,2019,1,1,88594.960101
1,2,Pharma,,,00,000,14020,Bloomington MSA,000000,,2020,1,1,97187.77782934603
1,2,Pharma,,,00,000,14020,Bloomington MSA,000000,,2021,1,1,111311.1465564867
1,2,Pharma,,,00,000,14020,Bloomington MSA,000000,,2022,1,1,107022.72977924698
1,2,Pharma,,,00,000,14020,Bloomington MSA,000000,,2023,1,1,116799.73934629036
1,2,Pharma,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2019,1,1,227383.853435164
1,2,Pharma,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2020,1,1,233363.14015766495
1,2,Pharma,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2021,1,1,237060.21251412854
1,2,Pharma,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2022,1,1,250705.40777659975
1,2,Pharma,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2023,1,1,248714.56184583524
1,2,Pharma,,,00,000,17140,Cincinnati MSA,000000,,2019,1,1,110345.36735843193
1,2,Pharma,,,00,000,17140,Cincinnati MSA,000000,,2020,1,1,123827.86728338267
1,2,Pharma,,,00,000,17140,Cincinnati MSA,000000,,2021,1,1,123358.56671568633
1,2,Pharma,,,00,000,17140,Cincinnati MSA,000000,,2022,1,1,129786.99528465745
1,2,Pharma,,,00,000,17140,Cincinnati MSA,000000,,2023,1,1,133466.34469125766
1,2,Pharma,,,00,000,18020,Columbus MSA,000000,,2019,1,1,95730.9251481
1,2,Pharma,,,00,000,18020,Columbus MSA,000000,,2020,1,1,80711.1518543
1,2,Pharma,,,00,000,18020,Columbus MSA,000000,,2021,1,1,75945.1798005
1,2,Pharma,,,00,000,18020,Columbus MSA,000000,,2022,1,1,72571.0938779
1,2,Pharma,,,00,000,18020,Columbus MSA,000000,,2023,1,1,64721.0157541
1,2,Pharma,,,00,000,21140,Elkhart-Goshen MSA,000000,,2019,1,1,90723.7814414
1,2,Pharma,,,00,000,21140,Elkhart-Goshen MSA,000000,,2020,1,1,90196.2249289
1,2,Pharma,,,00,000,21140,Elkhart-Goshen MSA,000000,,2021,1,1,86460.1939141
1,2,Pharma,,,00,000,21140,Elkhart-Goshen MSA,000000,,2022,1,1,89456.4415968
1,2,Pharma,,,00,000,21140,Elkhart-Goshen MSA,000000,,2023,1,1,86936.3747454
1,2,Pharma,,,00,000,21780,Evansville MSA,000000,,2019,1,1,110360.380921
1,2,Pharma,,,00,000,21780,Evansville MSA,000000,,2020,1,1,124929.213031
1,2,Pharma,,,00,000,21780,Evansville MSA,000000,,2021,1,1,120738.08043993017
1,2,Pharma,,,00,000,21780,Evansville MSA,000000,,2022,1,1,155024.5101137495
1,2,Pharma,,,00,000,21780,Evansville MSA,000000,,2023,1,1,152787.906187
1,2,Pharma,,,00,000,23060,Fort Wayne MSA,000000,,2019,1,1,224554.353145
1,2,Pharma,,,00,000,23060,Fort Wayne MSA,000000,,2020,1,1,83061.5284558
1,2,Pharma,,,00,000,23060,Fort Wayne MSA,000000,,2021,1,1,284669.771485
1,2,Pharma,,,00,000,23060,Fort Wayne MSA,000000,,2022,1,1,111319.55542058738
1,2,Pharma,,,00,000,23060,Fort Wayne MSA,000000,,2023,1,1,118241.938224
1,2,Pharma,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2019,1,1,231903.28447697102
1,2,Pharma,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2020,1,1,237596.90105474985
1,2,Pharma,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2021,1,1,233361.16214901922
1,2,Pharma,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2022,1,1,227843.2256043437
1,2,Pharma,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2023,1,1,242974.75045946325
1,2,Pharma,,,00,000,29020,Kokomo MSA,000000,,2019,1,1,0.0
1,2,Pharma,,,00,000,29020,Kokomo MSA,000000,,2020,1,1,0.0
1,2,Pharma,,,00,000,29020,Kokomo MSA,000000,,2021,1,1,0.0
1,2,Pharma,,,00,000,29020,Kokomo MSA,000000,,2022,1,1,0.0
1,2,Pharma,,,00,000,29020,Kokomo MSA,000000,,2023,1,1,0.0
1,2,Pharma,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2019,1,1,115561.008849
1,2,Pharma,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2020,1,1,210879.812027
1,2,Pharma,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2021,1,1,134604.671692
1,2,Pharma,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2022,1,1,123084.718673
1,2,Pharma,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2023,1,1,187259.29346877348
1,2,Pharma,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2019,1,1,148892.33878516653
1,2,Pharma,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2020,1,1,164639.36743641782
1,2,Pharma,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2021,1,1,143913.7348807332
1,2,Pharma,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2022,1,1,141902.69088451492
1,2,Pharma,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2023,1,1,155608.3355245448
1,2,Pharma,,,00,000,33140,Michigan City-La Porte MSA,000000,,2019,1,1,0.0
1,2,Pharma,,,00,000,33140,Michigan City-La Porte MSA,000000,,2020,1,1,0.0
1,2,Pharma,,,00,000,33140,Michigan City-La Porte MSA,000000,,2021,1,1,0.0
1,2,Pharma,,,00,000,33140,Michigan City-La Porte MSA,000000,,2022,1,1,0.0
1,2,Pharma,,,00,000,33140,Michigan City-La Porte MSA,000000,,2023,1,1,0.0
1,2,Pharma,,,00,000,34620,Muncie MSA,000000,,2019,1,1,72286.6823531
1,2,Pharma,,,00,000,34620,Muncie MSA,000000,,2020,1,1,36231.457112
1,2,Pharma,,,00,000,34620,Muncie MSA,000000,,2021,1,1,44286.6018792
1,2,Pharma,,,00,000,34620,Muncie MSA,000000,,2022,1,1,64171.1013035
1,2,Pharma,,,00,000,34620,Muncie MSA,000000,,2023,1,1,104588.35055
1,2,Pharma,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2019,1,1,139266.98885051208
1,2,Pharma,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2020,1,1,141399.6823799658
1,2,Pharma,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,1,1,189814.04922438052
1,2,Pharma,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2022,1,1,167955.02603689002
