display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,females,males
0,0,Life Sciences Total,,,0,000,00000,United States,2019,000000,,0,0,974176.2356555867,1215827.7989431482
0,0,Life Sciences Total,,,0,000,00000,United States,2020,000000,,0,0,996370.48637636,1241205.6921377257
0,0,Life Sciences Total,,,0,000,00000,United States,2021,000000,,0,0,1060894.303874453,1294681.9776541267
0,0,Life Sciences Total,,,0,000,00000,United States,2022,000000,,0,0,1132118.2805437576,1359982.3370784645
0,0,Life Sciences Total,,,0,000,00000,United States,2023,000000,,0,0,1153569.7441063463,1377240.6015503462
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2019,000000,,0,0,3809.097483396639,3364.751048323707
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,3778.789551082111,3459.0595580114837
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,4455.769948373455,4150.523591056319
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2022,000000,,0,0,5232.435770463991,4971.692028936126
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,4762.953284808319,4576.708312730688
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,0,0,34889.99150007653,38512.28017595894
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,35230.54711032867,38739.68585546897
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,36119.83064927445,39528.62115427542
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,36303.450405709336,39917.43667960643
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,36143.43179898849,39899.108440936696
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2019,000000,,0,0,5839.853055316763,6188.075758845071
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,6081.600959857502,6362.570904415713
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,6735.218880480979,6927.668220899001
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,7405.24116153328,7424.4366207855865
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,7229.406971006369,7350.922171925288
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2019,000000,,0,0,87.18404875360542,248.87873108226557
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2020,000000,,0,0,117.58588638274178,274.18680716485585
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2021,000000,,0,0,137.76263638873994,287.26029422474517
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2022,000000,,0,0,148.640834903128,330.9001997707577
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2023,000000,,0,0,167.8276028881879,304.5583333370523
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2019,000000,,0,0,182.8140173691214,312.8404476628672
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,0,0,222.32894426439054,302.1084925976568
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,0,0,226.43854147846605,263.74030650133244
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,0,0,187.94442600105072,203.22536388423737
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,228.16800805047671,239.69018617083614
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2019,000000,,0,0,515.8330530299531,913.9169353872164
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2020,000000,,0,0,542.7153685911962,1004.7582847092102
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2021,000000,,0,0,552.8718805812691,1120.2605567907017
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2022,000000,,0,0,560.6972678124971,1146.0435672420085
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2023,000000,,0,0,649.7355796756932,1253.738225150438
0,0,Life Sciences Total,,,00,000,23060,Fort Wayne MSA,2019,000000,,0,0,617.8029871907042,1212.6598244142353
0,0,Life Sciences Total,,,00,000,23060,Fort Wayne MSA,2020,000000,,0,0,661.2913059118589,1235.8553892522239
0,0,Life Sciences Total,,,00,000,23060,Fort Wayne MSA,2021,000000,,0,0,645.7791997473329,1149.7641345177863
0,0,Life Sciences Total,,,00,000,23060,Fort Wayne MSA,2022,000000,,0,0,681.9589451056283,1159.4871226774194
0,0,Life Sciences Total,,,00,000,23060,Fort Wayne MSA,2023,000000,,0,0,718.2600884744833,1251.727114100303
0,0,Life Sciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2019,000000,,0,0,12152.861363811357,13673.308077247746
0,0,Life Sciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,0,0,12349.811962950724,13933.916009642378
0,0,Life Sciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,0,0,13057.128353591725,14409.581380047575
0,0,Life Sciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,0,0,13723.598574790689,15323.537846883726
0,0,Life Sciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,0,0,14594.534286985487,16093.92800790127
0,0,Life Sciences Total,,,00,000,29020,Kokomo MSA,2019,000000,,0,0,55.27060482623296,45.732763730651214
0,0,Life Sciences Total,,,00,000,29020,Kokomo MSA,2020,000000,,0,0,59.95731062889003,47.225537129037804
0,0,Life Sciences Total,,,00,000,29020,Kokomo MSA,2021,000000,,0,0,55.74095591310052,52.42114119244495
0,0,Life Sciences Total,,,00,000,29020,Kokomo MSA,2022,000000,,0,0,64.34983625016287,43.25918472013669
0,0,Life Sciences Total,,,00,000,29020,Kokomo MSA,2023,000000,,0,0,68.67647301275798,52.46549914408932
0,0,Life Sciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,2019,000000,,0,0,839.9589593852754,1726.6831940909526
0,0,Life Sciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,0,0,779.8502751642661,1396.5205730950581
0,0,Life Sciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,0,0,982.0390489982153,1560.065744922298
0,0,Life Sciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,0,0,983.2967062797893,1529.6649987301632
0,0,Life Sciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,0,0,889.8694403595299,1715.575653933592
0,0,Life Sciences Total,,,00,000,31140,Louisville/Jefferson County MSA,2019,000000,,0,0,2881.1674318308696,3042.610799834157
0,0,Life Sciences Total,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,0,0,3135.3223390942903,3129.66331183487
0,0,Life Sciences Total,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,0,0,3331.699574091844,3186.513166694229
0,0,Life Sciences Total,,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,0,0,3777.2929597871985,3467.92082805871
0,0,Life Sciences Total,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,0,0,3167.831570155249,3206.6630052651944
0,0,Life Sciences Total,,,00,000,33140,Michigan City-La Porte MSA,2019,000000,,0,0,134.0050242393151,117.7873180147105
0,0,Life Sciences Total,,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,0,0,115.94165005358208,100.9257781532931
0,0,Life Sciences Total,,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,0,0,106.92613490634486,88.47126055753787
0,0,Life Sciences Total,,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,0,0,132.63745182457205,111.51359147442088
0,0,Life Sciences Total,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,0,0,119.33806808952073,124.80665111462696
0,0,Life Sciences Total,,,00,000,34620,Muncie MSA,2019,000000,,0,0,27.085866538427858,29.891665987385082
0,0,Life Sciences Total,,,00,000,34620,Muncie MSA,2020,000000,,0,0,26.86782701668892,32.49523269132852
0,0,Life Sciences Total,,,00,000,34620,Muncie MSA,2021,000000,,0,0,44.20975025095567,33.11773363848713
0,0,Life Sciences Total,,,00,000,34620,Muncie MSA,2022,000000,,0,0,63.68974652381071,32.871294841828025
0,0,Life Sciences Total,,,00,000,34620,Muncie MSA,2023,000000,,0,0,38.167079635095924,28.09276666823751
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2019,000000,,0,0,926.8640643648614,823.5002299258157
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,0,0,977.3122328133707,900.1754203869741
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,0,0,819.8503627595369,818.9236872554699
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,0,0,776.3248579648196,826.5214167064088
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,0,0,691.0543167668851,817.3877532875382
0,0,Life Sciences Total,,,00,000,45460,Terre Haute MSA,2019,000000,,0,0,314.3761278622695,514.4136605870433
0,0,Life Sciences Total,,,00,000,45460,Terre Haute MSA,2020,000000,,0,0,301.58817040807486,425.75235541194485
0,0,Life Sciences Total,,,00,000,45460,Terre Haute MSA,2021,000000,,0,0,348.06137935785716,432.12009948689064
0,0,Life Sciences Total,,,00,000,45460,Terre Haute MSA,2022,000000,,0,0,342.69387172412416,382.33816127733064
0,0,Life Sciences Total,,,00,000,45460,Terre Haute MSA,2023,000000,,0,0,372.9357700030755,412.85811803990566
0,0,Life Sciences Total,,,18,000,00000,Indiana,2019,000000,,0,0,27786.432668998317,34567.932168784144
0,0,Life Sciences Total,,,18,000,00000,Indiana,2020,000000,,0,0,27478.000778544596,34744.99404546321
0,0,Life Sciences Total,,,18,000,00000,Indiana,2021,000000,,0,0,28938.891783368716,35886.157596345365
0,0,Life Sciences Total,,,18,000,00000,Indiana,2022,000000,,0,0,30737.339962401253,37843.78529668607
0,0,Life Sciences Total,,,18,000,00000,Indiana,2023,000000,,0,0,31361.625273784855,38827.445842461304
1,1,Ag/Bio,,,0,000,00000,United States,2019,000000,,1,1,18561.246929735,66185.887195375
1,1,Ag/Bio,,,0,000,00000,United States,2020,000000,,1,1,18334.185490236996,65310.283799920006
1,1,Ag/Bio,,,0,000,00000,United States,2021,000000,,1,1,19449.075176616,65152.01585002599
1,1,Ag/Bio,,,0,000,00000,United States,2022,000000,,1,1,19828.227554306002,66308.76838312199
1,1,Ag/Bio,,,0,000,00000,United States,2023,000000,,1,1,20394.995263314,66456.25218424601
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2019,000000,,1,1,0.0,0.68314076319
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2020,000000,,1,1,0.0,0.659744025092
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2021,000000,,1,1,0.0,1.10160685048
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2022,000000,,1,1,0.0,0.0
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2023,000000,,1,1,0.0,0.0
1,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,1,1,683.8018218990591,1373.27464369972
1,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,1,1,641.38093253333,1359.07095747159
1,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,1,1,662.2634429461,1412.101675482332
1,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,1,1,648.16908233251,1448.995784696661
1,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1,1,778.07108304147,1625.27677357304
1,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,2019,000000,,1,1,2.96410145952,43.00712173649001
1,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,2020,000000,,1,1,4.2458669128,33.339977142697
1,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,2021,000000,,1,1,3.802768521774,35.49722718251
1,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,2022,000000,,1,1,9.088386037683001,31.811620343893
1,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,2023,000000,,1,1,13.380955173231,33.693042662926004
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,2019,000000,,1,1,0.0,0.0
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,2020,000000,,1,1,0.412394226963,0.0
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,2021,000000,,1,1,0.0,8.49048752779
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,2022,000000,,1,1,15.4366762459,44.8983764011
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,2023,000000,,1,1,0.0,2.90331968071
1,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,2019,000000,,1,1,18.5509211842,50.1149503999
1,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,1,1,7.66433020986,15.8711130403
1,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,1,1,0.743734374537,0.828285372346
1,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,1,1,2.87157901374,3.77300799056
1,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,9.78472573703,15.4826703941
1,1,Ag/Bio,,,00,000,21780,Evansville MSA,2019,000000,,1,1,29.101617351999998,160.86439229886
1,1,Ag/Bio,,,00,000,21780,Evansville MSA,2020,000000,,1,1,30.079466745109997,224.04249085023298
1,1,Ag/Bio,,,00,000,21780,Evansville MSA,2021,000000,,1,1,51.285822206771,345.27828755012
1,1,Ag/Bio,,,00,000,21780,Evansville MSA,2022,000000,,1,1,9.21259675917,228.33240516058999
1,1,Ag/Bio,,,00,000,21780,Evansville MSA,2023,000000,,1,1,15.819126561188,191.024262387363
1,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,2019,000000,,1,1,14.1110448128,26.94273642606
1,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,2020,000000,,1,1,5.822100080229999,18.700200901186
1,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,2021,000000,,1,1,0.0,16.60956534665
1,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,2022,000000,,1,1,1.814592903808,28.741388536099997
1,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,2023,000000,,1,1,6.01551981691,18.12988673952
