display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs,grp
0,0,Life Sciences Total,,,0,000,00000,United States,2007,000000,,0,0,1846052.2457834277,355284227672.4523
0,0,Life Sciences Total,,,0,000,00000,United States,2008,000000,,0,0,1868864.0672489107,363663365782.6162
0,0,Life Sciences Total,,,0,000,00000,United States,2009,000000,,0,0,1838814.0584658766,386301001679.53217
0,0,Life Sciences Total,,,0,000,00000,United States,2010,000000,,0,0,1844884.866348148,408533773422.0344
0,0,Life Sciences Total,,,0,000,00000,United States,2011,000000,,0,0,1857971.8107433517,411053739663.589
0,0,Life Sciences Total,,,0,000,00000,United States,2012,000000,,0,0,1866728.1713997,438318917995.4436
0,0,Life Sciences Total,,,0,000,00000,United States,2013,000000,,0,0,1883100.6184431158,451192096475.14136
0,0,Life Sciences Total,,,0,000,00000,United States,2014,000000,,0,0,1907033.9590900168,466919622112.0359
0,0,Life Sciences Total,,,0,000,00000,United States,2015,000000,,0,0,1949625.6784188359,486861215590.6704
0,0,Life Sciences Total,,,0,000,00000,United States,2016,000000,,0,0,1990360.448219908,493554653920.85724
0,0,Life Sciences Total,,,0,000,00000,United States,2017,000000,,0,0,1986855.005965115,528735236026.4939
0,0,Life Sciences Total,,,0,000,00000,United States,2018,000000,,0,0,2110288.2059067455,593890061852.805
0,0,Life Sciences Total,,,0,000,00000,United States,2019,000000,,0,0,2189751.885809774,617587360949.3912
0,0,Life Sciences Total,,,0,000,00000,United States,2020,000000,,0,0,2237367.538593343,666319497246.6422
0,0,Life Sciences Total,,,0,000,00000,United States,2021,000000,,0,0,2355329.7924923324,749198047350.6688
0,0,Life Sciences Total,,,0,000,00000,United States,2022,000000,,0,0,2491874.787564087,809906909339.3187
0,0,Life Sciences Total,,,0,000,00000,United States,2023,000000,,0,0,2530581.236863883,860154475669.293
0,0,Life Sciences Total,,,0,000,00000,United States,2024,000000,,0,0,2527099.0598382307,910723369552.0543
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2007,000000,,0,0,5093.354966742536,602778710.4156833
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2008,000000,,0,0,5648.483845576378,706723605.9703231
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2009,000000,,0,0,5879.94009655686,818253990.4203943
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2010,000000,,0,0,5892.785450244185,873767794.5354294
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2011,000000,,0,0,5926.572214967364,873909941.054353
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2012,000000,,0,0,5813.632592050767,857121334.2597339
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2013,000000,,0,0,5724.570883051658,828667351.0801302
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2014,000000,,0,0,5647.10365189333,834273388.5231205
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2015,000000,,0,0,5833.99643936659,836266265.636497
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2016,000000,,0,0,6020.825457671695,924171529.8621644
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2017,000000,,0,0,6216.4186984421885,1214700969.0762079
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2018,000000,,0,0,6722.275003551618,1230361984.0497522
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2019,000000,,0,0,7475.106372987087,1314469240.7051163
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,7646.782106516917,1470525613.7164452
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,9020.89173385251,2255036539.7738667
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2022,000000,,0,0,10517.125212330819,2773968615.7810173
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,9592.277306361082,2668911457.7514763
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,2024,000000,,0,0,8762.247762257457,2601416466.3049064
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2007,000000,,0,0,69721.64961265086,18106420243.921783
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2008,000000,,0,0,69888.04787355338,17379140767.78565
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2009,000000,,0,0,68892.74499629113,18437150581.843346
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2010,000000,,0,0,68264.57497035508,20025462611.231533
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2011,000000,,0,0,67561.36118142959,20548826080.718052
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2012,000000,,0,0,65655.56828872899,22869058924.35253
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2013,000000,,0,0,67366.8880191164,23134326792.549446
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2014,000000,,0,0,68163.72994697868,23446994226.71524
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2015,000000,,0,0,71565.0709615929,26341925094.041107
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2016,000000,,0,0,70786.60974750973,25309710361.82427
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2017,000000,,0,0,69596.10814047499,28780953985.6798
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2018,000000,,0,0,71840.88079500875,33197496057.238495
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,0,0,73343.81758759062,32606703912.98812
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,74023.38987310136,33105948149.782787
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,75722.15268618453,38439151058.31772
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,76287.63035710235,41260437215.70178
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,75894.15035294712,43370153550.52107
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,0,0,76917.303187149,44774826237.23817
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2007,000000,,0,0,10828.880230853265,2174721725.667679
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2008,000000,,0,0,11073.084604112313,2173829331.270625
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2009,000000,,0,0,10931.640171487308,2165156846.1558237
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2010,000000,,0,0,10875.016809682087,2222684204.565493
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2011,000000,,0,0,10409.897126787051,2141380719.1753962
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2012,000000,,0,0,10498.86692894719,2204560470.893843
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2013,000000,,0,0,11113.295907347936,2357954974.421589
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2014,000000,,0,0,10913.67005269917,2411405772.7525606
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2015,000000,,0,0,11887.33807836798,2572301306.1365857
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2016,000000,,0,0,11997.881967527608,2578372544.1516247
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2017,000000,,0,0,10875.078360027206,2665539054.2087107
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2018,000000,,0,0,11630.70728120523,3408460030.2150807
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2019,000000,,0,0,12060.787964864436,3634061650.004955
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,12431.937027039137,4203361305.3508644
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,13644.648500192106,4999036922.155162
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,14655.71819522535,5609311125.878291
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,14571.003441958668,5824609811.773268
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,2024,000000,,0,0,14571.665582867154,6859234884.117938
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2007,000000,,0,0,267.9761800534842,53477198.99650191
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2008,000000,,0,0,272.47251496026615,52200329.823400766
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2009,000000,,0,0,240.98300632844285,40599257.553247124
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2010,000000,,0,0,299.727841575093,58301514.90023817
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2011,000000,,0,0,202.63230249998264,31528900.375170533
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2012,000000,,0,0,237.8975884665968,40911822.36744822
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2013,000000,,0,0,226.12271503936202,41774804.56804868
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2014,000000,,0,0,287.50030398115905,54055171.890607275
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2015,000000,,0,0,239.00937490637395,41379345.56969597
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2016,000000,,0,0,229.71034507432023,36764783.4461299
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2017,000000,,0,0,253.96044216859596,48148416.5810998
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2018,000000,,0,0,304.26109303316343,65464580.381379634
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2019,000000,,0,0,351.58108721840233,70677597.40064093
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2020,000000,,0,0,362.6546729719107,76771315.91061495
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2021,000000,,0,0,385.3612509244542,92712129.9357997
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2022,000000,,0,0,434.31221117687403,101029395.53781231
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2023,000000,,0,0,447.6739176688123,101773442.83641115
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,2024,000000,,0,0,440.9765206025146,107290431.52491117
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2007,000000,,0,0,674.959023936585,170274816.55328405
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2008,000000,,0,0,503.8775910751372,123408856.88880935
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2009,000000,,0,0,447.99893780490584,122078201.91569948
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2010,000000,,0,0,353.96624475180056,108451822.44641663
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2011,000000,,0,0,295.6953907290432,54670031.74419215
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2012,000000,,0,0,343.0889158371729,60772315.95346097
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2013,000000,,0,0,385.1466277632925,64864215.50336104
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2014,000000,,0,0,367.74372165989473,63195596.561217204
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2015,000000,,0,0,401.3518289097972,61994751.969400175
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2016,000000,,0,0,390.7959421681885,58747760.80449684
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2017,000000,,0,0,405.31025797738886,62749764.93379582
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2018,000000,,0,0,486.7475202245597,101813989.61748512
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2019,000000,,0,0,512.957432202396,106154272.26126052
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,0,0,567.1166617760384,108331394.82341959
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,0,0,558.2212204056809,116619516.0779892
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,0,0,425.46285180331176,93196181.9027211
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,516.1751021429911,159318758.65641165
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,0,0,471.5544194999,140935395.52098957
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2007,000000,,0,0,2513.509103566081,624539092.7598454
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2008,000000,,0,0,2608.628419538765,728956728.005234
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2009,000000,,0,0,2526.4957216665375,880773286.3910805
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2010,000000,,0,0,2680.784273153257,977102430.9524469
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2011,000000,,0,0,2641.8965052285644,894760221.4230155
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2012,000000,,0,0,2654.047947261126,905428414.5373286
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2013,000000,,0,0,2633.0535962869462,881187458.7145424
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2014,000000,,0,0,1506.2775097536849,387591068.746086
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2015,000000,,0,0,1482.6263483099656,400865711.8821157
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2016,000000,,0,0,1486.6781108065554,408624431.3786899
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2017,000000,,0,0,1393.6523534353985,427585878.8524784
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2018,000000,,0,0,1382.1671446412224,488865617.8775371
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2019,000000,,0,0,1413.1921057232062,456801444.1140019
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2020,000000,,0,0,1439.2471427552568,524324979.2794909
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2021,000000,,0,0,1512.1317039945684,634200303.2184926
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2022,000000,,0,0,1587.8219540244036,856410072.1862075
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2023,000000,,0,0,1810.936576668,991515397.1920755
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,2024,000000,,0,0,1682.7873634809382,929772485.3030344
0,0,Life Sciences Total,,,00,000,23060,Fort Wayne MSA,2007,000000,,0,0,1295.9790140506761,215821481.46136156
