display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,jobs
0,0,Tech Total,,,0,000,00000,United States,2019,000000,,0,0,5519012.84140561
0,0,Tech Total,,,0,000,00000,United States,2020,000000,,0,0,5521676.54342738
0,0,Tech Total,,,0,000,00000,United States,2021,000000,,0,0,5671027.42205527
0,0,Tech Total,,,0,000,00000,United States,2022,000000,,0,0,6037303.577814299
0,0,Tech Total,,,0,000,00000,United States,2023,000000,,0,0,6044494.14423093
0,0,Tech Total,,,0,000,00000,United States,2024,000000,,0,0,5866521.79272035
0,0,Tech Total,,,0,000,00000,United States,2025,000000,,0,0,6004388.639442328
0,0,Tech Total,,,0,000,00000,United States,2026,000000,,0,0,6118366.77240801
0,0,Tech Total,,,0,000,00000,United States,2027,000000,,0,0,6215046.34947608
0,0,Tech Total,,,0,000,00000,United States,2028,000000,,0,0,6299856.26830422
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2019,000000,,0,0,1412.889913576081
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,1319.270048901422
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,1250.1208737408192
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2022,000000,,0,0,1213.92805826723
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,1193.775731539383
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2024,000000,,0,0,1129.685543661018
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2025,000000,,0,0,1126.583374386395
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2026,000000,,0,0,1124.176514033203
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2027,000000,,0,0,1122.1543398361068
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2028,000000,,0,0,1120.4225035458392
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,0,0,156013.43459471894
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,151626.0107013773
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,148253.37035174176
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,151075.83765260546
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,146456.73295339246
