display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,NAICS,naics_title,Year,group_by_sort,sort,wages
0,0,Life Sciences Total,,,0,000,00000,United States,000000,,2019,0,0,137647.4057408277
0,0,Life Sciences Total,,,0,000,00000,United States,000000,,2020,0,0,146421.16642153845
0,0,Life Sciences Total,,,0,000,00000,United States,000000,,2021,0,0,152565.54271725198
0,0,Life Sciences Total,,,0,000,00000,United States,000000,,2022,0,0,154641.6973316008
0,0,Life Sciences Total,,,0,000,00000,United States,000000,,2023,0,0,160463.75822073105
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,000000,,2019,0,0,78501.01459627904
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,000000,,2020,0,0,80798.82739278582
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,000000,,2021,0,0,91304.01192321119
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,000000,,2022,0,0,89718.82248437247
0,0,Life Sciences Total,,,00,000,14020,Bloomington MSA,000000,,2023,0,0,94378.2068546865
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2019,0,0,170222.02363045214
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2020,0,0,171751.65787032712
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2021,0,0,178753.63828931397
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2022,0,0,185202.41247517313
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2023,0,0,191032.0743608075
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,000000,,2019,0,0,107911.0307072019
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,000000,,2020,0,0,115732.4594848577
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,000000,,2021,0,0,123655.61452283249
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,000000,,2022,0,0,127741.1432762892
0,0,Life Sciences Total,,,00,000,17140,Cincinnati MSA,000000,,2023,0,0,131231.0475599094
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,000000,,2019,0,0,81791.21201245808
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,000000,,2020,0,0,84231.92005003511
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,000000,,2021,0,0,83290.48599492745
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,000000,,2022,0,0,83193.79426743356
0,0,Life Sciences Total,,,00,000,18020,Columbus MSA,000000,,2023,0,0,82866.64408795096
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2019,0,0,86352.94804701666
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2020,0,0,81857.6733989088
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2021,0,0,84449.9364998627
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2022,0,0,89664.48501417016
0,0,Life Sciences Total,,,00,000,21140,Elkhart-Goshen MSA,000000,,2023,0,0,156053.65182311373
0,0,Life Sciences Total,,,00,000,21780,Evansville MSA,000000,,2019,0,0,95925.73255330876
