display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,jobs
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,14020,Bloomington MSA,2020,519290,Web Search Portals and All Other Information Services,2,2,1.61208130548
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,21140,Elkhart-Goshen MSA,2019,519290,Web Search Portals and All Other Information Services,2,2,6.45205712911
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2026,334210,Telephone Apparatus Manufacturing,2,2,3.99007462243
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2028,334111,Electronic Computer Manufacturing,2,2,15.2585672912
2,1,IT/Tech Services,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,541519,Other Computer Related Services,2,2,3806.75257625
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,0,0,1425.2665669830008
2,3,Software,,,00,000,21140,Elkhart-Goshen MSA,2019,513210,Software Publishers,2,2,26.5
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21780,Evansville MSA,2022,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,334419,Other Electronic Component Manufacturing,2,2,2755.12107091
1,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29200,Lafayette-West Lafayette MSA,2028,000000,,1,1,451.577039653535
2,1,IT/Tech Services,,,00,000,29200,Lafayette-West Lafayette MSA,2027,811210,Electronic and Precision Equipment Repair and Maintenance,2,2,9.74267740413
2,1,IT/Tech Services,,,00,000,29020,Kokomo MSA,2022,541512,Computer Systems Design Services,2,2,13.0709664709
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29020,Kokomo MSA,2022,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,23060,Fort Wayne MSA,2025,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",2,2,747.540464911
1,1,IT/Tech Services,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,1,1,9777.2080753345
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21140,Elkhart-Goshen MSA,2020,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2,2,1.05420611658
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,2023,334310,Audio and Video Equipment Manufacturing,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,18020,Columbus MSA,2020,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29020,Kokomo MSA,2020,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,18020,Columbus MSA,2028,334419,Other Electronic Component Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,2019,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,14020,Bloomington MSA,2028,334419,Other Electronic Component Manufacturing,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2028,517121,Telecommunications Resellers,2,2,91.5701856192
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,18020,Columbus MSA,2026,517112,Wireless Telecommunications Carriers (except Satellite),2,2,50.8636490017
1,3,Software,,,00,000,18020,Columbus MSA,2023,000000,,1,1,15.1429085446
2,1,IT/Tech Services,,,00,000,17140,Cincinnati MSA,2028,541511,Custom Computer Programming Services,2,2,6664.80790425
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,18,000,00000,Indiana,2019,334517,Irradiation Apparatus Manufacturing,2,2,44.9145263138
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,43780,South Bend-Mishawaka MSA,2019,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",2,2,52.9282784408
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,18020,Columbus MSA,2026,334310,Audio and Video Equipment Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,333242,Semiconductor Machinery Manufacturing,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21780,Evansville MSA,2025,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2028,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",2,2,552668.639973
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,0,000,00000,United States,2028,334413,Semiconductor and Related Device Manufacturing,2,2,218351.216122
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,0,000,00000,United States,2020,334417,Electronic Connector Manufacturing,2,2,21705.1965536
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,23060,Fort Wayne MSA,2025,334111,Electronic Computer Manufacturing,2,2,0.0
