display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,age_14_18,age_19_21,age_22_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65plus
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2020,517121,Telecommunications Resellers,2,2,187.680086528,861.198274837,1913.86691531,10302.0944403,12659.129917,13231.4620996,8244.59452228,1335.8477742
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,0,000,00000,United States,2021,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",2,2,108.504657405,1281.73987773,5404.96099479,26867.445019,28314.455531,27398.8827262,34561.8654061,8560.86386796
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,18020,Columbus MSA,2020,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,Software,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,1,1,0.0,8.21400130877,58.8629450056,367.21715133,383.668597409,263.884093692,158.093547253,31.2570962908
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,18,000,00000,Indiana,2024,334514,Totalizing Fluid Meter and Counting Device Manufacturing,2,2,0.0,0.512950172914,0.966300069925,6.83019972116,8.77411350468,10.6463003987,11.7522272979,2.4466734316
2,1,IT/Tech Services,,,00,000,14020,Bloomington MSA,2021,541513,Computer Facilities Management Services,2,2,0.0,0.0,0.0,1.97645153204,1.70186176552,1.43352363936,0.512730652717,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,2022,334290,Other Communications Equipment Manufacturing,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,17140,Cincinnati MSA,2023,334413,Semiconductor and Related Device Manufacturing,2,2,0.0,4.71091341017,6.9155185493,25.347392696,25.3979224894,24.8369680968,56.2894808484,7.00873006805
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,2024,334419,Other Electronic Component Manufacturing,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,2024,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,2,2,0.0,1.51338404119,4.42818575567,24.9533607328,28.4283319452,32.2119637582,25.9282618042,9.54098943972
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,2023,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,18,000,00000,Indiana,2021,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",2,2,3.67064424265,11.3516507358,81.241520757,448.084080704,340.484363075,230.813743286,187.561485733,66.3763783229
