display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,posting_hourly_wage
0,0,Agbiosciences Total,,,0,000,00000,United States,2023,000000,,0.0,0.0,19.70292537314059
0,0,Agbiosciences Total,,,00,000,14020,Bloomington MSA,2023,000000,,0.0,0.0,18.357670262667124
0,0,Agbiosciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0.0,0.0,22.44112977099525
0,0,Agbiosciences Total,,,00,000,17140,Cincinnati MSA,2023,000000,,0.0,0.0,20.49586642411637
0,0,Agbiosciences Total,,,00,000,18020,Columbus MSA,2023,000000,,0.0,0.0,20.67540064102783
0,0,Agbiosciences Total,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0.0,0.0,19.36241640502306
0,0,Agbiosciences Total,,,00,000,21780,Evansville MSA,2023,000000,,0.0,0.0,21.172292968744596
0,0,Agbiosciences Total,,,00,000,23060,Fort Wayne MSA,2023,000000,,0.0,0.0,19.721537955468317
0,0,Agbiosciences Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,0.0,0.0,20.694168141591007
0,0,Agbiosciences Total,,,00,000,29020,Kokomo MSA,2023,000000,,0.0,0.0,19.605861378204164
0,0,Agbiosciences Total,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,0.0,0.0,20.727877060433144
0,0,Agbiosciences Total,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,0.0,0.0,19.872665107416356
0,0,Agbiosciences Total,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,0.0,0.0,18.176590185676623
0,0,Agbiosciences Total,,,00,000,34620,Muncie MSA,2023,000000,,0.0,0.0,18.715685676381447
0,0,Agbiosciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,0.0,0.0,20.697156285870093
0,0,Agbiosciences Total,,,00,000,45460,Terre Haute MSA,2023,000000,,0.0,0.0,21.239907051279772
0,0,Agbiosciences Total,,,18,000,00000,Indiana,2023,000000,,0.0,0.0,19.63156378987043
1,1,"Agricultural Production, Distribution and Processing",,,0,000,00000,United States,2023,000000,,1.0,1.0,19.89065934066607
1,1,"Agricultural Production, Distribution and Processing",,,00,000,14020,Bloomington MSA,2023,000000,,1.0,1.0,18.77847222222222
1,1,"Agricultural Production, Distribution and Processing",,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1.0,1.0,23.314387464388894
1,1,"Agricultural Production, Distribution and Processing",,,00,000,17140,Cincinnati MSA,2023,000000,,1.0,1.0,21.420882643000002
1,1,"Agricultural Production, Distribution and Processing",,,00,000,18020,Columbus MSA,2023,000000,,1.0,1.0,20.30740384616
1,1,"Agricultural Production, Distribution and Processing",,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1.0,1.0,21.48831730769
1,1,"Agricultural Production, Distribution and Processing",,,00,000,21780,Evansville MSA,2023,000000,,1.0,1.0,20.571875000007143
1,1,"Agricultural Production, Distribution and Processing",,,00,000,23060,Fort Wayne MSA,2023,000000,,1.0,1.0,21.173868778282355
1,1,"Agricultural Production, Distribution and Processing",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1.0,1.0,19.128470919321952
1,1,"Agricultural Production, Distribution and Processing",,,00,000,29020,Kokomo MSA,2023,000000,,1.0,1.0,22.98822115385
1,1,"Agricultural Production, Distribution and Processing",,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1.0,1.0,22.824358974366664
1,1,"Agricultural Production, Distribution and Processing",,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,1.0,1.0,21.939472386592303
1,1,"Agricultural Production, Distribution and Processing",,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,1.0,1.0,18.471153846175
1,1,"Agricultural Production, Distribution and Processing",,,00,000,34620,Muncie MSA,2023,000000,,1.0,1.0,21.632417582414284
1,1,"Agricultural Production, Distribution and Processing",,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,1.0,1.0,20.142929864242348
1,1,"Agricultural Production, Distribution and Processing",,,00,000,45460,Terre Haute MSA,2023,000000,,1.0,1.0,19.770384615382
1,1,"Agricultural Production, Distribution and Processing",,,18,000,00000,Indiana,2023,000000,,1.0,1.0,20.405615793791487
1,2,Value-Added Food and Nutrition,,,0,000,00000,United States,2023,000000,,1.0,1.0,20.356043956050005
1,2,Value-Added Food and Nutrition,,,00,000,14020,Bloomington MSA,2023,000000,,1.0,1.0,18.881605351173913
1,2,Value-Added Food and Nutrition,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1.0,1.0,22.29615384615536
1,2,Value-Added Food and Nutrition,,,00,000,17140,Cincinnati MSA,2023,000000,,1.0,1.0,20.328874434390194
1,2,Value-Added Food and Nutrition,,,00,000,18020,Columbus MSA,2023,000000,,1.0,1.0,22.98676282051333
1,2,Value-Added Food and Nutrition,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1.0,1.0,20.457781339033335
1,2,Value-Added Food and Nutrition,,,00,000,21780,Evansville MSA,2023,000000,,1.0,1.0,21.87136752135639
1,2,Value-Added Food and Nutrition,,,00,000,23060,Fort Wayne MSA,2023,000000,,1.0,1.0,19.335141941393573
1,2,Value-Added Food and Nutrition,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1.0,1.0,22.225591715971156
1,2,Value-Added Food and Nutrition,,,00,000,29020,Kokomo MSA,2023,000000,,1.0,1.0,21.235790598288887
1,2,Value-Added Food and Nutrition,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1.0,1.0,20.317104289928075
1,2,Value-Added Food and Nutrition,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,1.0,1.0,18.981758505917306
1,2,Value-Added Food and Nutrition,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,1.0,1.0,19.443212669682357
1,2,Value-Added Food and Nutrition,,,00,000,34620,Muncie MSA,2023,000000,,1.0,1.0,19.927092760164705
1,2,Value-Added Food and Nutrition,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,1.0,1.0,20.093830128197226
1,2,Value-Added Food and Nutrition,,,00,000,45460,Terre Haute MSA,2023,000000,,1.0,1.0,23.667836538455
1,2,Value-Added Food and Nutrition,,,18,000,00000,Indiana,2023,000000,,1.0,1.0,19.855386396005557
1,3,Animal Health and Nutrition,,,0,000,00000,United States,2023,000000,,1.0,1.0,8.968087912076857
1,3,Animal Health and Nutrition,,,00,000,14020,Bloomington MSA,2023,000000,,1.0,1.0,0.6367179487173334
1,3,Animal Health and Nutrition,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1.0,1.0,8.586197802211144
1,3,Animal Health and Nutrition,,,00,000,17140,Cincinnati MSA,2023,000000,,1.0,1.0,8.442901098888285
1,3,Animal Health and Nutrition,,,00,000,18020,Columbus MSA,2023,000000,,1.0,1.0,8.685256410256
1,3,Animal Health and Nutrition,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1.0,1.0,10.2601538461325
1,3,Animal Health and Nutrition,,,00,000,21780,Evansville MSA,2023,000000,,1.0,1.0,8.410638461544801
1,3,Animal Health and Nutrition,,,00,000,23060,Fort Wayne MSA,2023,000000,,1.0,1.0,8.542953846152399
1,3,Animal Health and Nutrition,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1.0,1.0,11.918769230769144
1,3,Animal Health and Nutrition,,,00,000,29020,Kokomo MSA,2023,000000,,1.0,1.0,0.41000000000000003
1,3,Animal Health and Nutrition,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1.0,1.0,5.5228774038405
1,3,Animal Health and Nutrition,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,1.0,1.0,11.032205128202667
1,3,Animal Health and Nutrition,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,1.0,1.0,6.766974358974
1,3,Animal Health and Nutrition,,,00,000,34620,Muncie MSA,2023,000000,,1.0,1.0,0.695230769231
1,3,Animal Health and Nutrition,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,1.0,1.0,10.9172788461552
1,3,Animal Health and Nutrition,,,00,000,45460,Terre Haute MSA,2023,000000,,1.0,1.0,13.445371794877
1,3,Animal Health and Nutrition,,,18,000,00000,Indiana,2023,000000,,1.0,1.0,10.072615384623427
