display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,jobs
0,0,Tech Total,,,0,000,00000,United States,2019,000000,,0,0,5519656.24037965
0,0,Tech Total,,,0,000,00000,United States,2020,000000,,0,0,5522202.7692550905
0,0,Tech Total,,,0,000,00000,United States,2021,000000,,0,0,5671646.873719149
0,0,Tech Total,,,0,000,00000,United States,2022,000000,,0,0,6037869.1540206615
0,0,Tech Total,,,0,000,00000,United States,2023,000000,,0,0,6045191.2381631
0,0,Tech Total,,,0,000,00000,United States,2024,000000,,0,0,5942898.71602068
0,0,Tech Total,,,0,000,00000,United States,2025,000000,,0,0,6084723.2059880905
0,0,Tech Total,,,0,000,00000,United States,2026,000000,,0,0,6202157.587623901
0,0,Tech Total,,,0,000,00000,United States,2027,000000,,0,0,6301935.30840145
0,0,Tech Total,,,0,000,00000,United States,2028,000000,,0,0,6389590.750762299
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2019,000000,,0,0,1387.317817767581
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,1297.796221031866
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,1253.22182546302
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2022,000000,,0,0,1219.3792254291848
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,1194.537232895166
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2024,000000,,0,0,1153.17258303822
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2025,000000,,0,0,1145.817021780025
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2026,000000,,0,0,1139.7884107954483
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2027,000000,,0,0,1134.5912082790048
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2028,000000,,0,0,1129.9978877885671
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,0,0,155999.72828413322
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,151573.31730871234
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,148255.9188536504
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,151050.50689500503
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,146371.48704141116
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,0,0,142232.33297709265
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2025,000000,,0,0,141423.34374037638
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2026,000000,,0,0,140732.650378523
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2027,000000,,0,0,140103.90957272518
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2028,000000,,0,0,139556.84164796452
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2019,000000,,0,0,27648.205624069367
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,27754.587923646017
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,28140.190229507352
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,28457.73169610512
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,27862.36274400464
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2024,000000,,0,0,27366.128120534264
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2025,000000,,0,0,27598.898525949906
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2026,000000,,0,0,27781.161838998527
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2027,000000,,0,0,27927.82819255103
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2028,000000,,0,0,28048.234736838218
0,0,Tech Total,,,00,000,18020,Columbus MSA,2019,000000,,0,0,960.9332260460619
0,0,Tech Total,,,00,000,18020,Columbus MSA,2020,000000,,0,0,981.123313862882
0,0,Tech Total,,,00,000,18020,Columbus MSA,2021,000000,,0,0,838.9237243071829
0,0,Tech Total,,,00,000,18020,Columbus MSA,2022,000000,,0,0,800.8965633995429
0,0,Tech Total,,,00,000,18020,Columbus MSA,2023,000000,,0,0,828.39322096574
0,0,Tech Total,,,00,000,18020,Columbus MSA,2024,000000,,0,0,759.1237235212797
0,0,Tech Total,,,00,000,18020,Columbus MSA,2025,000000,,0,0,764.740327017474
0,0,Tech Total,,,00,000,18020,Columbus MSA,2026,000000,,0,0,769.22339889597
0,0,Tech Total,,,00,000,18020,Columbus MSA,2027,000000,,0,0,772.8613295453489
0,0,Tech Total,,,00,000,18020,Columbus MSA,2028,000000,,0,0,775.8041082608122
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2019,000000,,0,0,1203.298225904875
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,0,0,1102.978444944244
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,0,0,1104.652349809285
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,0,0,1201.7336114370278
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,1224.982027582038
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,0,0,1210.867805018514
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2025,000000,,0,0,1247.1137208803702
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2026,000000,,0,0,1277.1343232282243
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2027,000000,,0,0,1302.6595261011869
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2028,000000,,0,0,1324.831924041079
0,0,Tech Total,,,00,000,21780,Evansville MSA,2019,000000,,0,0,2118.7185044219514
0,0,Tech Total,,,00,000,21780,Evansville MSA,2020,000000,,0,0,2363.4082323860894
0,0,Tech Total,,,00,000,21780,Evansville MSA,2021,000000,,0,0,2208.405642852864
0,0,Tech Total,,,00,000,21780,Evansville MSA,2022,000000,,0,0,2169.322412029987
0,0,Tech Total,,,00,000,21780,Evansville MSA,2023,000000,,0,0,2076.5788254171634
0,0,Tech Total,,,00,000,21780,Evansville MSA,2024,000000,,0,0,2282.20536501307
0,0,Tech Total,,,00,000,21780,Evansville MSA,2025,000000,,0,0,2319.656052614855
0,0,Tech Total,,,00,000,21780,Evansville MSA,2026,000000,,0,0,2351.0530840821184
0,0,Tech Total,,,00,000,21780,Evansville MSA,2027,000000,,0,0,2378.062341422613
0,0,Tech Total,,,00,000,21780,Evansville MSA,2028,000000,,0,0,2401.941470418392
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2019,000000,,0,0,6108.229939359984
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2020,000000,,0,0,5869.480365567409
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2021,000000,,0,0,6057.734514867345
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2022,000000,,0,0,6188.510857898716
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2023,000000,,0,0,5891.440725698164
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2024,000000,,0,0,5865.4745281837
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2025,000000,,0,0,5817.968019571689
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2026,000000,,0,0,5775.41366091381
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2027,000000,,0,0,5735.646399261358
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2028,000000,,0,0,5698.6118023102945
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2019,000000,,0,0,32432.634769303135
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,0,0,32280.748873497523
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,0,0,33393.759898360295
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,0,0,34108.74854489869
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,0,0,33949.07980717542
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,000000,,0,0,33315.75714482727
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2025,000000,,0,0,33943.39706852132
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2026,000000,,0,0,34447.803521384085
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2027,000000,,0,0,34862.2253122806
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2028,000000,,0,0,35215.52738782977
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2019,000000,,0,0,223.257610709221
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2020,000000,,0,0,221.50245818214398
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2021,000000,,0,0,239.86982873333199
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2022,000000,,0,0,233.6932963516666
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2023,000000,,0,0,271.19117963952294
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2024,000000,,0,0,280.76719926984003
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2025,000000,,0,0,286.77913862859
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2026,000000,,0,0,291.8069337384
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2027,000000,,0,0,296.037018017388
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2028,000000,,0,0,299.582918918288
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2019,000000,,0,0,1220.3297859909062
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,0,0,1311.852053755036
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,0,0,1469.3423949594685
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,0,0,1634.298971557158
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,0,0,1671.3818740346999
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2024,000000,,0,0,1596.8534356226521
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2025,000000,,0,0,1654.5524322274598
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2026,000000,,0,0,1701.9531529099459
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2027,000000,,0,0,1741.8551736740883
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2028,000000,,0,0,1776.5358831145652
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2019,000000,,0,0,18333.84152175884
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,0,0,17980.556549075212
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,0,0,18173.58082801411
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,0,0,19162.755085113837
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,0,0,18582.93829929277
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2024,000000,,0,0,18222.834728625687
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2025,000000,,0,0,18460.14688839795
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2026,000000,,0,0,18651.991229918374
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2027,000000,,0,0,18811.574075917993
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2028,000000,,0,0,18947.304054473694
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2019,000000,,0,0,283.5718214904359
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,0,0,251.28199625804595
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,0,0,253.952602199654
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,0,0,256.717899202087
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,0,0,245.885455281812
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2024,000000,,0,0,246.16324380681095
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2025,000000,,0,0,239.86770669345103
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2026,000000,,0,0,234.61097857494
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2027,000000,,0,0,229.97734296123804
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2028,000000,,0,0,225.74055326432799
0,0,Tech Total,,,00,000,34620,Muncie MSA,2019,000000,,0,0,1141.1838303611
0,0,Tech Total,,,00,000,34620,Muncie MSA,2020,000000,,0,0,1181.96334930467
0,0,Tech Total,,,00,000,34620,Muncie MSA,2021,000000,,0,0,1164.0976702220298
0,0,Tech Total,,,00,000,34620,Muncie MSA,2022,000000,,0,0,1140.39957159882
0,0,Tech Total,,,00,000,34620,Muncie MSA,2023,000000,,0,0,1050.5545158875798
0,0,Tech Total,,,00,000,34620,Muncie MSA,2024,000000,,0,0,1016.96851221604
0,0,Tech Total,,,00,000,34620,Muncie MSA,2025,000000,,0,0,1032.41155028091
0,0,Tech Total,,,00,000,34620,Muncie MSA,2026,000000,,0,0,1044.76165013441
0,0,Tech Total,,,00,000,34620,Muncie MSA,2027,000000,,0,0,1054.8424964543601
0,0,Tech Total,,,00,000,34620,Muncie MSA,2028,000000,,0,0,1063.2424079448003
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,2019,000000,,0,0,2384.722997786218
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,0,0,2279.264898726114
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,0,0,2415.828590249144
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,0,0,2892.8311723915276
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,0,0,2878.033921085228
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,2024,000000,,0,0,2945.341744969654
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,2025,000000,,0,0,3099.4865157253075
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,2026,000000,,0,0,3224.690223979098
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,2027,000000,,0,0,3329.0888236855076
0,0,Tech Total,,,00,000,43780,South Bend-Mishawaka MSA,2028,000000,,0,0,3418.82473525193
0,0,Tech Total,,,00,000,45460,Terre Haute MSA,2019,000000,,0,0,667.8294900647869
0,0,Tech Total,,,00,000,45460,Terre Haute MSA,2020,000000,,0,0,573.6490586812149
